Categoria,Marca,Modelo,Motor,Versão,Transmissão Velocidades nº,Ar Cond.,Direção Assistida,Combustível,Emissões no Escapamento,,,,,,Quilometragem por Litro,,,,Consumo Energético (MJ/km),Classificação PBE,,Selo CONPET de Eficiência Energética
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Discovery,3.0­24V,TD6 PURE,A­8,S,E,D,0,0,0,B,\,214,\,\,"8,7","10,4","2,90",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Discovery,3.0­24V,TD6 PURE7,A­8,S,E,D,0,0,0,B,\,214,\,\,"8,7","10,4","2,90",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Discovery,3.0­24V,TD6 SE,A­8,S,E,D,0,0,0,B,\,214,\,\,"8,7","10,4","2,90",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LAND ROVER,Discovery,3.0­24V,TD6 SE 7,A­8,S,E,D,0,0,0,B,\,214,\,\,"8,7","10,4","2,90",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LEXUS,RX350 4X4,3.5­24V,RX350,A­6,S,E,G,0,0,0,A,\,189,\,\,"6,6","8,5","3,06",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,LEXUS,RX350 4X4,3.5­24V,SPORT,A­6,S,E,G,0,0,0,A,\,189,\,\,"6,6","8,5","3,06",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,MERCEDES­BENZ,AMG GLC43,3.0­24V,,A­9,S,E,G,0,0,0,A,\,182,\,\,"6,8","8,8","2,95",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,MERCEDES­BENZ,AMG GLC43,3.0­24V,Coupé,A­9,S,E,G,0,0,0,A,\,177,\,\,"7,0","8,9","2,87",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,MERCEDES­BENZ,AMG GLE 63,5.5­32V,Coupé,A­7,S,E,G,0,0,0,A,\,232,\,\,"5,5","6,8","3,76",E,E,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,MERCEDES­BENZ,GLC 250 4M,2.0­16V,,A­9,S,E,G,0,0,0,A,\,144,\,\,"8,5","11,0","2,33",B,C,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,MERCEDES­BENZ,GLC 250 4M,2.0­16V,Coupé,A­9,S,E,G,0,0,0,A,\,144,\,\,"8,5","11,0","2,33",B,C,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,MERCEDES­BENZ,GLE 350d,3.0­32V,,A­9,S,E,D,0,0,0,A,\,197,\,\,"8,8","12,6","2,67",C,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,MERCEDES­BENZ,GLE 400,3.0­24V,Coupé,A­9,S,E,G,0,0,0,A,\,179,\,\,"6,8","9,2","2,91",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,MERCEDES­BENZ,GLS 350d,3.0­32V,,A­9,S,E,D,0,0,0,A,\,198,\,\,"9,5","11,0","2,67",C,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,MERCEDES­BENZ,AMG GLE43,3.0­24V,Coupé,A­9,S,E,G,0,0,0,B,\,176,\,\,"7,1","8,9","2,84",C,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,MITSUBISHI,Eclipse Cross,1.5­16V,HPE­S AWD,A­8,S,E,G,0,0,0,A,\,125,\,\,"10,2","11,6","2,03",A,C,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,PORSCHE,Cayenne,3.6­24V,V6,A­8,S,H,G,0,0,0,A,\,179,\,\,"7,1","8,4","2,91",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,PORSCHE,Cayenne,3.0­24V,S E­HY,A­8,S,H,G,0,0,0,A,\,109,\,\,"12,1","12,2","1,77",A,B,SIM
UTILITÁRIO ESPORTIVO GRANDE 4x4,PORSCHE,Cayenne,3.6­24V,GTS,A­8,S,H,G,0,0,0,A,\,190,\,\,"6,4","8,8","3,07",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,PORSCHE,Cayenne,4.8­32V,Turbo,A­8,S,H,G,0,0,0,A,\,218,\,\,"5,5","8,0","3,52",E,E,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,PORSCHE,Cayenne,4.8­32V,Turbo S,A­8,S,H,G,0,0,0,A,\,230,\,\,"5,2","7,9","3,71",E,E,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,PORSCHE,Cayenne,3.6­24V,S,A­8,S,H,G,0,0,0,A,\,189,\,\,"6,3","9,2","3,05",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,PORSCHE,Cayenne (19MY),2.9­24V,S,A­8,S,E,G,0,0,0,A,\,198,\,\,"6,4","7,8","3,22",E,E,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,PORSCHE,Cayenne (19MY),3.0­24V,V6,A­8,S,E,G,0,0,0,A,\,194,\,\,"6,7","7,6","3,16",D,E,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,PORSCHE,Cayenne (19MY),4.0­32V,Turbo,A­8,S,E,G,0,0,0,A,\,228,\,\,"5,5","7,0","3,71",E,E,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,PORSCHE,Macan,2.0­16V,***,DCT­7,S,E­H,G,0,0,0,A,\,162,\,\,"8,0","9,0","2,63",C,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,PORSCHE,Macan,3.0­24V,S,DCT­7,S,E­H,G,0,0,0,A,\,202,\,\,"6,2","7,9","3,28",E,E,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,PORSCHE,Macan,3.0­24V,GTS,DCT­7,S,E­H,G,0,0,0,A,\,178,\,\,"6,9","9,4","2,87",D,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,PORSCHE,Macan,3.6­24V,Turbo,DCT­7,S,E­H,G,0,0,0,A,\,212,\,\,"5,8","7,6","3,44",E,E,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,SUBARU,Forester,2.0­16V,L,CVT,S,E,G,0,0,0,A,\,128,\,\,"9,7","11,8","2,08",A,C,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,SUBARU,Forester,2.0­16V,S,CVT,S,E,G,0,0,0,A,\,134,\,\,"9,4","11,1","2,17",A,C,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,SUBARU,Forester,2.0­16V,XT,CVT,S,E,G,0,0,0,A,\,144,\,\,"8,9","10,2","2,34",B,C,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,SUBARU,Outback,3.6­16V,"3,6 R­S",CVT,S,E,G,0,0,0,A,\,163,\,\,"7,5","10,0","2,64",C,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,VOLVO,XC60 (Mod 2018),2.0­16V,"2,0 T5 Momentum",A­8,S,E,G,0,0,0,A,\,147,\,\,"8,5","10,3","2,39",B,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,VOLVO,XC60 (Mod 2018),2.0­16V,"2,0 T5 Kinetic",A­8,S,E,G,0,0,0,A,\,147,\,\,"8,5","10,3","2,39",B,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,VOLVO,XC60 (Mod 2018),2.0­16V,"2,0 T5 Inscription",A­8,S,E,G,0,0,0,A,\,150,\,\,"8,4","10,2","2,42",B,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,VOLVO,XC60 (Mod 2018),2.0­16V,"2,0 T5 R­Design",A­8,S,E,G,0,0,0,A,\,150,\,\,"8,4","10,2","2,42",B,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,,,,"2,0 T6",,,,,,,,,,,,,,,,,,
UTILITÁRIO ESPORTIVO GRANDE 4x4,VOLVO,XC90,2.0­16V,,A­8,S,E,G,0,0,0,A,\,169,\,\,"7,5","9,0","2,73",C,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,,,,Inscription,,,,,,,,,,,,,,,,,,
UTILITÁRIO ESPORTIVO GRANDE 4x4,VOLVO,XC90,2.0­16V,"2,0 T6 Kinetic",A­8,S,E,G,0,0,0,A,\,169,\,\,"7,5","9,0","2,73",C,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,,,,"2,0 T6",,,,,,,,,,,,,,,,,,
UTILITÁRIO ESPORTIVO GRANDE 4x4,VOLVO,XC90,2.0­16V,,A­8,S,E,G,0,0,0,A,\,169,\,\,"7,5","9,0","2,73",C,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,,,,Momentum,,,,,,,,,,,,,,,,,,
UTILITÁRIO ESPORTIVO GRANDE 4x4,VOLVO,XC90,2.0­16V,"2,0 R­Design",A­8,S,E,G,0,0,0,A,\,169,\,\,"7,5","9,0","2,73",C,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,VOLVO,XC90 (Mod 2018),2.0­16V,D5 Kinetic,A­8,S,E,D,0,0,0,A,\,180,\,\,"10,5","11,7","2,44",B,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,VOLVO,XC90 (Mod 2018),2.0­16V,D5 Inscript,A­8,S,E,D,0,0,0,A,\,180,\,\,"10,5","11,7","2,44",B,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,VOLVO,XC90 (Mod 2018),2.0­16V,D5 Momentum,A­8,S,E,D,0,0,0,A,\,180,\,\,"10,5","11,7","2,44",B,D,­
UTILITÁRIO ESPORTIVO GRANDE 4x4,VOLVO,XC90 T8 (Mod 2018),2.0­16V,T8 Excellen,A­8,S,E,G,0,0,0,A,\,150,\,\,"16,4","18,9","1,20",A,A,SIM
UTILITÁRIO ESPORTIVO GRANDE 4x4,VOLVO,XC90 T8 (Mod 2018),2.0­16V,T8 Inscript,A­8,S,E,G,0,0,0,A,\,150,\,\,"16,4","18,9","1,20",A,A,SIM
UTILITÁRIO ESPORTIVO GRANDE 4x4,VOLVO,XC90 T8 (Mod 2018),2.0­16V,T8 Momentum,A­8,S,E,G,0,0,0,A,\,150,\,\,"16,4","18,9","1,20",A,A,SIM
UTILITÁRIO ESPORTIVO GRANDE 4x4,VOLVO,XC90 T8 (Mod 2018),2.0­16V,T8 R­Design,A­8,S,E,G,0,0,0,A,\,150,\,\,"16,4","18,9","1,20",A,A,SIM
FORA DE ESTRADA,JEEP,Compass,2.0­16V,Trailhawk,A­9,S,E,D,0,0,0,B,\,191,\,\,"9,8","11,4","2,58",C,D,­
FORA DE ESTRADA,JEEP,Renegade,2.0­16V,Trailhawk,A­9,S,E,D,0,0,0,B,\,195,\,\,"9,4","11,5","2,63",C,D,­
FORA DE ESTRADA,JEEP,Wrangler,3.6­24V,Sport 2pt,A­5,S,H,G,0,0,0,A,\,223,\,\,"5,8","6,8","3,61",E,E,­
FORA DE ESTRADA,JEEP,Wrangler,3.6­24V,Unlimited 4pt,A­5,S,H,G,0,0,0,A,\,223,\,\,"5,8","6,8","3,61",E,E,­
FORA DE ESTRADA,JEEP,Wrangler,3.6­24V,Unlimited Sahara 4pt,A­5,S,H,G,0,0,0,A,\,223,\,\,"5,8","6,8","3,61",E,E,­
FORA DE ESTRADA,MITSUBISHI,Outlander,3.0­24V,GT 4WD,A­6,S,E,G,0,0,0,A,\,152,\,\,"8,2","10,3","2,46",B,D,­
FORA DE ESTRADA,MITSUBISHI,Outlander,2.2­16V,4WD,A­6,S,E,D,0,0,0,A,\,167,\,\,"10,8","13,7","2,24",A,C,­
FORA DE ESTRADA,MITSUBISHI,Pajero,3.8­24V,HPE,A­5,S,H,G,0,0,0,A,\,238,\,\,"5,3","6,7","3,85",E,E,­
FORA DE ESTRADA,MITSUBISHI,Pajero,3.2­16V,HPE,A­5,S,H,D,0,0,0,B,\,230,\,\,"8,3","9,9","3,04",D,D,­
FORA DE ESTRADA,SUZUKI,Jimny 4X4,1.3­16V,4ALL,M­5,S,H,G,0,1,0,B,\,129,\,\,"10,3","10,4","2,11",A,C,­
FORA DE ESTRADA,SUZUKI,Jimny 4X4,1.3­16V,4SPORT,M­5,S,H,G,0,1,0,B,\,129,\,\,"10,3","10,4","2,11",A,C,­
FORA DE ESTRADA,SUZUKI,Jimny 4X4,1.3­16V,4WORK,M­5,S,H,G,0,1,0,B,\,129,\,\,"10,3","10,4","2,11",A,C,­
FORA DE ESTRADA,SUZUKI,Jimny 4X4,1.3­16V,4WORK OFF ROAD,M­5,S,H,G,0,1,0,B,\,129,\,\,"10,3","10,4","2,11",A,C,­
FORA DE ESTRADA,SUZUKI,Jimny 4X4,1.3­16V,Canvas,M­5,S,H,G,0,1,0,B,\,129,\,\,"10,3","10,4","2,11",A,C,­
FORA DE ESTRADA,TOYOTA,SW4 Gasolina 4X4,4.0­24V,SRX,A­6,S,E,G,0,0,0,A,\,209,\,\,"6,0","7,6","3,39",D,E,­
FORA DE ESTRADA,TOYOTA,SW4 Diesel 4X4,2.8­16V,SRV,A­6,S,E,D,0,0,0,C,\,208,\,\,"9,0","10,5","2,81",C,D,­
FORA DE ESTRADA,TOYOTA,SW4 Diesel 4X4,2.8­16V,SRX,A­6,S,E,D,0,0,0,C,\,208,\,\,"9,0","10,5","2,81",C,D,­
FORA DE ESTRADA,TOYOTA,SW4 Diesel 4X4,2.8­16V,SR,A­6,S,E,D,0,0,0,C,\,208,\,\,"9,0","10,5","2,81",C,D,­
FORA DE ESTRADA,TOYOTA,SW4 Diesel 4X4,2.8­16V,Diamond,A­6,S,E,D,0,0,0,C,\,208,\,\,"9,0","10,5","2,81",C,D,­
FORA DE ESTRADA,TROLLER,T4,3.2­20V,XLT,M­6,S,H,D,0,0,0,B,\,263,\,\,"7,7","7,5","3,56",E,E,­
MINIVAN,CHEVROLET,Spin (MY18),1.8­8V,"1,8L MT LTZ (7L)",M­6,S,E,F,0,0,0,B,0,106,"8,1","9,4","11,8","13,7","1,73",A,B,SIM
MINIVAN,CHEVROLET,Spin (MY18),1.8­8V,"1,8L AT LTZ (7L)",A­6,S,E,F,0,0,0,B,0,114,"7,5","9,2","10,9","13,1","1,85",A,C,­
MINIVAN,CHEVROLET,Spin (MY19),1.8­8V,"1,8L AT LTZ (7L)",A­6,S,E,F,0,0,0,B,0,117,"7,2","8,9","10,6","12,8","1,91",A,C,­
MINIVAN,CHEVROLET,Spin (MY19),1.8­8V,"1,8L MT LTZ (7L)",M­6,S,E,F,0,0,0,A,0,110,"7,8","9,0","11,4","13,2","1,80",A,B,SIM
MINIVAN,CHEVROLET,Spin (MY19),1.8­8V,AT ACT7 (7L),A­6,S,E,F,0,0,0,B,0,122,"7,0","8,3","10,3","12,0","2,00",B,C,­
MINIVAN,CHRYSLER,Town & Country,3.6­24V,Touring,A­6,S,H,G,0,0,0,B,\,196,\,\,"6,2","8,6","3,19",E,E,­
MINIVAN,CHRYSLER,Town & Country,3.6­24V,Limited,A­6,S,H,G,0,0,0,B,\,196,\,\,"6,2","8,6","3,19",E,E,­
MINIVAN,CITROËN,Grand C4 Picasso,1.6­16V,Seduction,A­6,S,E­H,G,0,0,0,A,\,125,\,\,"9,9","12,0","2,03",B,C,­
MINIVAN,CITROËN,Grand C4 Picasso,1.6­16V,Intensive,A­6,S,E­H,G,0,0,0,A,\,125,\,\,"9,9","12,0","2,03",B,C,­
MINIVAN,DODGE,Journey,3.6­24V,RT,A­6,S,H,G,0,0,0,A,\,191,\,\,"6,4","8,6","3,10",E,D,­
MINIVAN,FIAT,Dobló,1.8­16V,Essence 7L,M­5,S,H,F,0,0,0,B,0,140,"6,4","7,0","9,3","10,2","2,28",C,C,­
MINIVAN,KIA,Carnival,3.3­24V,"EX 3,3 AT",A­6,S,H,G,0,0,0,B,\,192,\,\,"6,4","8,4","3,12",E,D,­
MINIVAN,KIA,Carnival,3.3­24V,"LX 3,3 AT",A­6,S,H,G,0,0,0,B,\,192,\,\,"6,4","8,4","3,12",E,D,­
MINIVAN,MERCEDES­BENZ,Vito Tourer 119,2.0­16V,,M­6,S,E,F,0,0,0,B,0,149,"5,6","7,5","8,1","10,9","2,42",C,D,­
COMERCIAL,CITROËN,Jumper,2.3­16V,"Minibus 2,3HDi 33M",M­5,S,H,D,0,0,0,B,\,236,\,\,"7,9","9,6","3,18",C,E,­
COMERCIAL,CITROËN,Jumper,2.3­16V,"Furgão 2,3HDi 35LH",M­5,S,H,D,0,0,0,B,\,236,\,\,"7,9","9,6","3,18",C,E,­
COMERCIAL,CITROËN,Jumpy,1.6­16V,Furgão,M­6,S,E,D,0,0,0,A,\,168,\,\,"11,4","12,1","2,27",A,C,­
COMERCIAL,CITROËN,Jumpy,1.6­16V,Furgão Pack,M­6,S,E,D,0,0,0,A,\,168,\,\,"11,4","12,1","2,27",A,C,­
COMERCIAL,CITROËN,Jumpy,1.6 TDI,Minibus,M­6,S,E,D,0,0,0,A,\,169,\,\,"11,5","11,8","2,29",A,C,­
COMERCIAL,CITROËN,Berlingo,1.6­16V,Furgão,M­5,S,H,F,0,1,0,B,0,137,"6,7","7,0","9,6","10,0","2,23",A,C,­
COMERCIAL,CITROËN,Berlingo,1.6­16V,Furgão PL,M­5,S,H,F,0,1,0,B,0,137,"6,7","7,0","9,6","10,0","2,23",A,C,­
COMERCIAL,FIAT,Fiorino,1.4­8V,"1,4",M­5,N,H,F,0,0,0,B,0,113,"7,6","8,8","11,0","13,2","1,85",A,C,­
COMERCIAL,FIAT,Fiorino,1.4­8V,Hard Working,M­5,S,H,F,0,0,0,B,0,118,"7,3","8,3","10,7","12,3","1,94",A,C,­
COMERCIAL,FIAT,Ducato,2.3­16V,CHASSI,M­6,S,H,D,0,0,0,B,\,220,\,\,"8,9","9,4","2,96",B,D,­
COMERCIAL,FIAT,Ducato,2.3­16V,CARGO 8M3,M­6,S,H,D,0,0,0,B,\,217,\,\,"8,7","10,1","2,92",B,D,­
COMERCIAL,FIAT,Ducato,2.3­16V,CARGO 10M3,M­6,S,H,D,0,0,0,B,\,217,\,\,"8,7","10,1","2,92",B,D,­
COMERCIAL,FIAT,Ducato,2.3­16V,MAXI CARGO 13M3,M­6,S,H,D,0,0,0,B,\,217,\,\,"8,7","10,1","2,92",B,D,­
COMERCIAL,FIAT,Ducato,2.3­16V,MULTI LONGO,M­6,S,H,D,0,0,0,B,\,217,\,\,"8,7","10,1","2,92",B,D,­
COMERCIAL,FIAT,Ducato,2.3­16V,MULTI EXTRA LONGO,M­6,S,H,D,0,0,0,B,\,217,\,\,"8,7","10,1","2,92",B,D,­
COMERCIAL,KIA,Bongo K2500,2.5­16V,HD SC,M­6,S,H,D,0,0,0,A,\,215,\,\,"9,8","11,8","2,53",A,D,­
COMERCIAL,MERCEDES­BENZ,Sprinter Street 313,2.1­16V,,M­6,S,H,D,0,0,0,A,\,246,\,\,"7,6","9,1","3,33",C,E,­
COMERCIAL,MERCEDES­BENZ,Vito 111 CDI,1.6­16V,,M­6,N,E,D,0,0,0,B,\,171,\,\,"10,1","14,0","2,32",A,C,­
COMERCIAL,PEUGEOT,Boxer,2.3HDi,"MINIBUS 330M 2,3",M­5,S,H,D,0,0,0,B,\,236,\,\,"7,9","9,6","3,18",C,E,­
COMERCIAL,PEUGEOT,Boxer,2.3HDi,"FURGÃO 350LH 2,3",M­5,S,H,D,0,0,0,B,\,236,\,\,"7,9","9,6","3,18",C,E,­
COMERCIAL,PEUGEOT,Partner,1.6 16v,Furgão,M­5,S,H,F,0,1,0,B,0,137,"6,7","7,0","9,6","10,0","2,23",A,C,­
COMERCIAL,PEUGEOT,Partner,1.6 16v,Furgão PL,M­5,S,H,F,0,1,0,B,0,137,"6,7","7,0","9,6","10,0","2,23",A,C,­
COMERCIAL,PEUGEOT,Expert,1.6 TDI,Business,M­6,S,E,D,0,0,0,A,\,168,\,\,"11,4","12,1","2,27",A,C,­
COMERCIAL,PEUGEOT,Expert,1.6 TDI,Business Pack,M­6,S,E,D,0,0,0,A,\,168,\,\,"11,4","12,1","2,27",A,C,­
COMERCIAL,PEUGEOT,Expert,1.6 TDI,Minibus,M­6,S,E,D,0,0,0,A,\,169,\,\,"11,5","11,8","2,29",A,C,­
COMERCIAL,RENAULT,Kangoo,1.6­16V,Express,M­5,S,H,F,0,0,0,B,0,126,"7,3","7,7","10,4","10,9","2,04",A,C,­
COMERCIAL,RENAULT,Master Bus,2.3L dCI,Minibus,M­6,S,H,D,0,0,0,B,\,267,\,\,"7,3","7,8","3,62",D,E,­
COMERCIAL,RENAULT,Master Bus,2.3L dCI,Trabus,M­6,S,H,D,0,0,0,B,\,267,\,\,"7,3","7,8","3,62",D,E,­
COMERCIAL,RENAULT,Master Furgão,2.3L dCI,Furgão,M­6,S,H,D,0,0,0,B,\,252,\,\,"7,8","8,2","3,41",C,E,­
COMERCIAL,RENAULT,Master Chassis Cabine,2.3L dCI,Chassis Cabine,M­6,S,H,D,0,0,0,B,\,252,\,\,"7,9","8,1","3,41",C,E,­
PICAPE COMPACTA,CHEVROLET,Montana (MY18),1.4­8V,LS1,M­5,N,H,F,0,0,0,B,0,107,"7,9","9,2","11,7","13,4","1,76",A,B,SIM
PICAPE COMPACTA,CHEVROLET,Montana (MY18),1.4­8V,LS2,M­5,S,H,F,0,0,0,B,0,113,"7,5","8,4","11,3","12,6","1,87",C,C,­
PICAPE COMPACTA,CHEVROLET,Montana (MY18),1.4­8V,SPORT,M­5,S,H,F,0,0,0,B,0,113,"7,5","8,4","11,3","12,6","1,87",C,C,­
PICAPE COMPACTA,CHEVROLET,Montana (MY19),1.4­8V,LS1,MT­5,N,H,F,0,0,0,B,0,110,"7,7","9,0","11,4","13,2","1,80",B,B,­
PICAPE COMPACTA,CHEVROLET,Montana (MY19),1.4­8V,LS2,MT­5,S,H,F,0,0,0,B,0,114,"7,6","8,6","11,1","12,5","1,86",B,C,­
PICAPE COMPACTA,CHEVROLET,Montana (MY19),1.4­8V,SPORT,MT­5,S,H,F,0,0,0,B,0,113,"7,5","8,4","11,3","12,6","1,87",C,C,­
PICAPE COMPACTA,FIAT,Strada,1.8­16V,Adventure CE,M­5,S,H,F,0,0,0,B,0,133,"6,7","7,5","9,6","11,0","2,16",D,C,­
PICAPE COMPACTA,FIAT,Strada,1.8­16V,Adventure CD,M­5,S,H,F,0,0,0,B,0,133,"6,7","7,5","9,6","11,0","2,16",D,C,­
PICAPE COMPACTA,FIAT,Strada,1.4­8V,Hard Working CS,M­5,S,H,F,0,0,0,B,0,117,"7,4","8,5","10,8","12,3","1,91",C,C,­
PICAPE COMPACTA,FIAT,Strada,1.4­8V,Hard Working CE,M­5,S,H,F,0,0,0,B,0,117,"7,4","8,5","10,8","12,3","1,91",C,C,­
PICAPE COMPACTA,FIAT,Strada,1.4­8V,Hard Working CD,M­5,S,H,F,0,0,0,B,0,117,"7,4","8,5","10,8","12,3","1,91",C,C,­
PICAPE COMPACTA,FIAT,Strada,1.4­8V,Working CS,M­5,N,H,F,0,0,0,B,0,113,"7,6","9,2","10,9","13,2","1,83",B,C,­
PICAPE COMPACTA,FIAT,Strada,1.4­8V,Working Plus CS,M­5,N,H,F,0,0,0,B,0,113,"7,6","9,2","10,9","13,2","1,83",B,C,­
PICAPE COMPACTA,FIAT,Strada,1.4­8V,Freedom,M­5,S,H,F,0,0,0,B,0,117,"7,4","8,5","10,8","12,3","1,91",C,C,­
PICAPE COMPACTA,RENAULT,Oroch,2.0­16V,Dynamique,M­6,S,E­H,F,0,1,0,C,0,130,"7,0","7,4","10,0","10,9","2,11",D,C,­
PICAPE COMPACTA,RENAULT,Oroch,2.0­16V,Dynamique (4X2),A­4,S,E­H,F,0,0,0,B,0,147,"5,9","7,0","8,6","10,3","2,40",E,D,­
PICAPE COMPACTA,RENAULT,Oroch,1.6­16V,4X2,M­5,S,E­H,F,0,0,0,B,0,120,"7,6","7,7","11,1","11,2","1,95",C,C,­
PICAPE COMPACTA,RENAULT,Oroch,1.6­16V,Dynamique,M­5,S,E­H,F,0,0,0,B,0,120,"7,6","7,7","11,1","11,2","1,95",C,C,­
PICAPE COMPACTA,RENAULT,Oroch,1.6­16V,Expression,M­5,S,E­H,F,0,0,0,B,0,120,"7,6","7,7","11,1","11,2","1,95",C,C,­
PICAPE COMPACTA,VOLKSWAGEN,Saveiro CS,1.6­8V,Robust,M­5,S,H,F,0,0,0,B,0,117,"7,5","8,8","10,8","12,4","1,89",C,C,­
PICAPE COMPACTA,VOLKSWAGEN,Saveiro CS,1.6­8V,Trendline,M­5,S,H,F,0,0,0,B,0,117,"7,5","8,8","10,8","12,4","1,89",C,C,­
PICAPE COMPACTA,VOLKSWAGEN,Saveiro CE,1.6­8V,Pepper,M­5,S,H,F,0,0,0,B,0,114,"7,5","8,8","10,9","12,8","1,87",C,C,­
PICAPE COMPACTA,VOLKSWAGEN,Saveiro CD,1.6­8V,Robust,M­5,S,H,F,0,0,0,B,0,117,"7,6","8,6","10,9","12,1","1,89",C,C,­
PICAPE COMPACTA,VOLKSWAGEN,Saveiro CD,1.6­8V,Pepper,M­5,S,H,F,0,0,0,B,0,117,"7,6","8,6","10,9","12,1","1,89",C,C,­
PICAPE COMPACTA,VOLKSWAGEN,Saveiro CE,1.6­16V,Cross,M­5,S,H,F,0,0,0,B,0,116,"7,3","9,1","10,6","13,1","1,88",C,C,­
PICAPE COMPACTA,VOLKSWAGEN,Saveiro CD,1.6­16V,Cross,M­5,S,H,F,0,0,0,B,0,120,"7,2","8,6","10,4","12,4","1,94",C,C,­
PICAPE ,CHEVROLET,S10,2.8­16V,LS Cabine Dupla Diesel 4x4,M­6,S,E,D,0,0,0,C,\,203,\,\,"9,1","11,0","2,75",C,D,­
PICAPE ,CHEVROLET,S10,2.8­16V,LS Diesel Cabine Chassis 4x4,M­6,S,E,D,0,0,0,C,\,211,\,\,"8,8","10,4","2,86",C,D,­
PICAPE ,CHEVROLET,S10,2.8­16V,LS Diesel Cabine Simples 4x4,M­6,S,E,D,0,0,0,C,\,211,\,\,"8,8","10,4","2,86",C,D,­
PICAPE ,CHEVROLET,S10,2.8­16V,LT Cabine Dupla Diesel 4x4,M­6,S,E,D,0,0,0,C,\,203,\,\,"9,1","11,0","2,75",C,D,­
PICAPE ,CHEVROLET,S10,2.8­16V,LT Cabine Dupla Diesel 4x2,M­6,S,E,D,0,0,0,C,\,203,\,\,"9,1","11,0","2,75",C,D,­
PICAPE ,CHEVROLET,S10,2.8­16V,LTZ Cabine Dupla Diesel 4x2,A­6,S,E,D,0,0,0,C,\,209,\,\,"8,8","10,8","2,83",C,D,­
PICAPE ,CHEVROLET,S10,2.8­16V,LT Cabine Dupla Diesel 4x2,A­6,S,E,D,0,0,0,C,\,209,\,\,"8,8","10,8","2,83",C,D,­
PICAPE ,CHEVROLET,S10,2.8­16V,100Y Cabine Dupla Diesel 4x4,A­6,S,E,D,0,0,0,B,\,212,\,\,"8,7","10,6","2,86",C,D,­
PICAPE ,CHEVROLET,S10,2.8­16V,High Country Cabine Dupla Diesel 4x4,A­6,S,E,D,0,0,0,B,\,212,\,\,"8,7","10,6","2,86",C,D,­
PICAPE ,CHEVROLET,S10,2.8­16V,LTZ Cabine Dupla Diesel 4x4,A­6,S,E,D,0,0,0,B,\,212,\,\,"8,7","10,6","2,86",C,D,­
PICAPE ,CHEVROLET,S10,2.8­16V,LT Cabine Dupla Diesel 4x4,A­6,S,E,D,0,0,0,B,\,212,\,\,"8,7","10,6","2,86",C,D,­
PICAPE ,CHEVROLET,S10,2.8­16V,MIDNIGHT Cabine Dupla Diesel 4x4,A­6,S,E,D,0,0,0,B,\,212,\,\,"8,7","10,6","2,86",C,D,­
PICAPE ,CHEVROLET,S10,2.5­16V,LS Flex Cabine Simples 4x2,M­6,S,E,F,0,0,0,A,0,161,"5,6","6,0","8,2","8,8","2,64",B,D,­
